종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
208640,썸에이지,KOSDAQ,IT 서비스,284,4,1.43,39544232136
222420,쎄노텍,KOSDAQ,비금속,881,-16,-1.78,40050463511
037760,쎄니트,KOSDAQ,금속,1423,7,0.49,48144246583
099320,쎄트렉아이,KOSDAQ,운송장비·부품,55800,900,1.64,611081312400
049960,쎌바이오텍,KOSDAQ,제약,13170,-190,-1.42,123798000000
088280,쏘닉스,KOSDAQ,전기·전자,2755,0,0.00,47679379950
050890,쏠리드,KOSDAQ,전기·전자,7000,40,0.57,427666617000
394800,쓰리빌리언,KOSDAQ,의료·정밀기기,5620,-120,-2.09,178064136200
177900,쓰리에이로직스,KOSDAQ,전기·전자,9260,120,1.31,86736568000
475400,씨메스,KOSDAQ,기계·장비,31150,1100,3.66,361602594500
109670,씨싸이트,KOSDAQ,섬유·의류,7110,60,0.85,41498240220
066790,씨씨에스,KOSDAQ,오락·문화,1226,0,0.00,79876399814
222080,씨아이에스,KOSDAQ,기계·장비,7960,680,9.34,615879838440
352480,씨앤씨인터내셔널,KOSDAQ,화학,43550,-800,-1.80,436107130550
264660,씨앤지하이테크,KOSDAQ,기계·장비,14510,-60,-0.41,139700770960
352700,씨앤투스,KOSDAQ,섬유·의류,2545,-10,-0.39,69419707955
458870,씨어스테크놀로지,KOSDAQ,의료·정밀기기,13950,60,0.43,175642776000
297090,씨에스베어링,KOSDAQ,기계·장비,5160,10,0.19,140713200000
900120,씨엑스아이,KOSDAQ,금융,55,0,0.00,16531781475
359090,씨엔알리서치,KOSDAQ,일반서비스,1085,7,0.65,61547591735
115530,씨엔플러스,KOSDAQ,전기·전자,351,1,0.29,23855013000
115480,씨유메디칼,KOSDAQ,의료·정밀기기,590,-3,-0.51,35768489220
340810,씨유박스,KOSDAQ,IT 서비스,3135,-45,-1.42,33224300505
376290,씨유테크,KOSDAQ,전기·전자,3290,0,0.00,58093175000
189330,씨이랩,KOSDAQ,IT 서비스,7100,70,1.00,43255216400
096530,씨젠,KOSDAQ,제약,24650,-50,-0.20,1287370752100
101240,씨큐브,KOSDAQ,화학,4355,180,4.31,45034824185
060590,씨티씨바이오,KOSDAQ,제약,7190,290,4.20,173861533800
260930,씨티케이,KOSDAQ,화학,4425,-25,-0.56,85586540175
413630,씨피시스템,KOSDAQ,화학,1608,13,0.82,61422417768
013990,아가방컴퍼니,KOSDAQ,유통,5430,170,3.23,178579320480
123860,아나패스,KOSDAQ,전기·전자,19340,-60,-0.31,234466846100
025980,아난티,KOSDAQ,일반서비스,5830,280,5.05,516709856740
125210,아모그린텍,KOSDAQ,전기·전자,5870,60,1.03,96836157300
357580,아모센스,KOSDAQ,전기·전자,6400,-90,-1.39,71809689600
052710,아모텍,KOSDAQ,전기·전자,7270,260,3.71,106251842430
074430,아미노로직스,KOSDAQ,제약,940,-13,-1.36,82557233360
092040,아미코젠,KOSDAQ,음식료·담배,3505,10,0.29,192839306235
083930,아바코,KOSDAQ,기계·장비,16240,1010,6.63,242183839520
149950,아바텍,KOSDAQ,전기·전자,8950,-50,-0.56,139687125000
036010,아비코전자,KOSDAQ,전기·전자,5770,100,1.76,76700229180
050860,아세아텍,KOSDAQ,기계·장비,2010,-10,-0.50,45225000000
136410,아셈스,KOSDAQ,화학,8050,-10,-0.12,88703803300
246720,아스타,KOSDAQ,제약,5270,90,1.74,71499671000
450950,아스테라시스,KOSDAQ,의료·정밀기기,9000,0,0.00,329621778000
067390,아스트,KOSDAQ,운송장비·부품,730,-60,-7.59,262915032670
159010,아스플로,KOSDAQ,기계·장비,5050,85,1.71,67340431950
127710,아시아경제,KOSDAQ,IT 서비스,1318,65,5.19,46003580076
154030,아시아종묘,KOSDAQ,농업, 임업 및 어업,1772,-3,-0.17,21373628324
227610,아우딘퓨쳐스,KOSDAQ,화학,905,-10,-1.09,32203110035
143160,아이디스,KOSDAQ,전기·전자,15370,-380,-2.41,164710914300
054800,아이디스홀딩스,KOSDAQ,일반서비스,8940,100,1.13,92508938640
332370,아이디피,KOSDAQ,전기·전자,4600,75,1.66,61059139600
339950,아이비김영,KOSDAQ,일반서비스,2020,25,1.25,90792243100
469750,아이비젼웍스,KOSDAQ,기계·장비,1035,16,1.57,35124257835
460470,아이빔테크놀로지,KOSDAQ,의료·정밀기기,5040,110,2.23,76025224800
099190,아이센스,KOSDAQ,의료·정밀기기,15590,210,1.37,430927446070
461300,아이스크림미디어,KOSDAQ,IT 서비스,13200,-330,-2.44,173420715600
289010,아이스크림에듀,KOSDAQ,오락·문화,2115,0,0.00,27207438255
214430,아이쓰리시스템,KOSDAQ,전기·전자,57000,-2500,-4.20,405085320000
040910,아이씨디,KOSDAQ,기계·장비,5900,-50,-0.84,109588222500
368600,아이씨에이치,KOSDAQ,전기·전자,2990,-40,-1.32,52439654540
456010,아이씨티케이,KOSDAQ,전기·전자,13250,40,0.30,175918342000
052860,아이앤씨,KOSDAQ,전기·전자,2150,0,0.00,38405136100
464500,아이언디바이스,KOSDAQ,전기·전자,4045,70,1.76,56481398835
212710,아이에스티이,KOSDAQ,전기·전자,12270,100,0.82,111650595060
038880,아이에이,KOSDAQ,전기·전자,255,0,0.00,95808899625
307180,아이엘사이언스,KOSDAQ,전기·전자,2935,20,0.69,79370700180
101390,아이엠,KOSDAQ,전기·전자,940,87,10.20,12202933360
461030,아이엠비디엑스,KOSDAQ,일반서비스,10160,120,1.20,142420340000
451220,아이엠티,KOSDAQ,기계·장비,10210,210,2.10,80399778310
090150,아이윈,KOSDAQ,운송장비·부품,804,4,0.50,33667735572
123010,아이윈플러스,KOSDAQ,전기·전자,1461,-94,-6.05,47714129862
031310,아이즈비전,KOSDAQ,통신,1690,-30,-1.74,42815534840
462980,아이지넷,KOSDAQ,IT 서비스,3320,-40,-1.19,60538330840
185490,아이진,KOSDAQ,일반서비스,2550,90,3.66,68925949200
059100,아이컴포넌트,KOSDAQ,전기·전자,5110,-30,-0.58,36132094600
262840,아이퀘스트,KOSDAQ,IT 서비스,2370,20,0.85,45717300000
175250,아이큐어,KOSDAQ,제약,1668,10,0.60,62647357824
052460,아이크래프트,KOSDAQ,IT 서비스,2290,0,0.00,33452173440
119830,아이텍,KOSDAQ,일반서비스,6170,30,0.49,132249612490
052770,아이톡시,KOSDAQ,유통,1229,-25,-1.99,60196353634
124500,아이티센,KOSDAQ,IT 서비스,6320,30,0.48,146652610640
010280,아이티센엔텍,KOSDAQ,IT 서비스,750,-18,-2.34,48842839500
372800,아이티아이즈,KOSDAQ,IT 서비스,4510,0,0.00,27181724900
084850,아이티엠반도체,KOSDAQ,전기·전자,12290,0,0.00,278773258860
114840,아이패밀리에스씨,KOSDAQ,화학,20950,-50,-0.24,362851905000
027360,아주IB투자,KOSDAQ,금융,2155,5,0.23,260637349930
032080,아즈텍WB,KOSDAQ,섬유·의류,1293,-7,-0.54,27787900497
013310,아진산업,KOSDAQ,운송장비·부품,2670,-15,-0.56,103613573940
059120,아진엑스텍,KOSDAQ,전기·전자,7790,420,5.70,75941562840
203690,아크솔루션스,KOSDAQ,종이·목재,4425,0,0.00,69648384900
158430,아톤,KOSDAQ,IT 서비스,5850,40,0.69,145073278350
200350,아티스트스튜디오,KOSDAQ,오락·문화,13740,390,2.92,137345383500
321820,아티스트유나이티드,KOSDAQ,IT 서비스,10120,100,1.00,157784725120
001540,안국약품,KOSDAQ,제약,6560,60,0.92,85558275200
053800,안랩,KOSDAQ,IT 서비스,73500,1400,1.94,817798191000
065660,안트로젠,KOSDAQ,유통,19740,1420,7.75,197520414000
297570,알로이스,KOSDAQ,전기·전자,670,-6,-0.89,23196216060
260660,알리코제약,KOSDAQ,제약,4690,370,8.56,71883728490
354320,알멕,KOSDAQ,금속,29550,-1550,-4.98,188865308550
361570,알비더블유,KOSDAQ,오락·문화,2625,-135,-4.89,75451138875
131370,알서포트,KOSDAQ,IT 서비스,2880,25,0.88,153409199040
140670,알에스오토메이션,KOSDAQ,전기·전자,16920,1790,11.83,157409128800
096610,알에프세미,KOSDAQ,전기·전자,2965,0,0.00,51550708615
061040,알에프텍,KOSDAQ,전기·전자,3265,65,2.03,104771430635
148250,알엔투테크놀로지,KOSDAQ,전기·전자,8050,60,0.75,61818912400
347860,알체라,KOSDAQ,IT 서비스,1420,69,5.11,54969564620
196170,알테오젠,KOSDAQ,일반서비스,392000,17000,4.53,20900980576000
123750,알톤,KOSDAQ,운송장비·부품,1590,-1,-0.06,20266612230
085810,알티캐스트,KOSDAQ,IT 서비스,1377,7,0.51,67551168159
043100,알파녹스,KOSDAQ,의료·정밀기기,1315,6,0.46,21806601605
117670,알파홀딩스,KOSDAQ,전기·전자,1160,-10,-0.85,71217829960
314140,알피바이오,KOSDAQ,제약,5670,180,3.28,49138266870
291650,압타머사이언스,KOSDAQ,일반서비스,938,8,0.86,27464876376
293780,압타바이오,KOSDAQ,일반서비스,7460,330,4.63,200534945600
196300,애니젠,KOSDAQ,제약,10200,-330,-3.13,61234547400
310200,애니플러스,KOSDAQ,오락·문화,3040,30,1.00,138383776160
179530,애드바이오텍,KOSDAQ,제약,1863,47,2.59,17028647172
900100,애머릿지,KOSDAQ,유통,1004,20,2.03,44314508828
052790,액토즈소프트,KOSDAQ,IT 서비스,6810,130,1.95,77161644780
290740,액트로,KOSDAQ,전기·전자,6160,70,1.15,62000467760
238090,앤디포스,KOSDAQ,화학,1769,-10,-0.56,41644565007
092600,앤씨앤,KOSDAQ,전기·전자,716,9,1.27,17959798172
129890,앱코,KOSDAQ,전기·전자,942,11,1.18,47706092220
174900,앱클론,KOSDAQ,제약,12310,10,0.08,216524836950
270520,앱트뉴로사이언스,KOSDAQ,일반서비스,1022,22,2.20,162284183292
255440,야스,KOSDAQ,기계·장비,7730,-70,-0.90,100938340000
030960,양지사,KOSDAQ,출판·매체복제,10150,-630,-5.84,162197000000
102120,어보브반도체,KOSDAQ,전기·전자,12440,630,5.33,221192567320
238120,얼라인드,KOSDAQ,의료·정밀기기,3020,-15,-0.49,43424265920
019990,에너토크,KOSDAQ,기계·장비,5780,-10,-0.17,56390188640
435570,에르코스,KOSDAQ,음식료·담배,8140,420,5.44,57140797560
270660,에브리봇,KOSDAQ,전기·전자,16190,370,2.34,198517602980
038680,에스넷,KOSDAQ,IT 서비스,4160,115,2.84,81326656320
217480,에스디생명공학,KOSDAQ,화학,499,0,0.00,54756837359
121890,에스디시스템,KOSDAQ,전기·전자,1600,-11,-0.68,21266313600
304360,에스바이오메딕스,KOSDAQ,제약,25700,-300,-1.15,301866957200
389500,에스비비테크,KOSDAQ,기계·장비,24150,3500,16.95,149123931600
042110,에스씨디,KOSDAQ,전기·전자,1432,6,0.42,69207935648
298060,에스씨엠생명과학,KOSDAQ,제약,1182,15,1.29,24192287136
065420,에스아이리소스,KOSDAQ,화학,247,-14,-5.36,17679592853
103230,에스앤더블류,KOSDAQ,기계·장비,3000,150,5.26,21600000000
260970,에스앤디,KOSDAQ,음식료·담배,74500,4400,6.28,215510173000
101490,에스앤에스텍,KOSDAQ,전기·전자,33600,2150,6.84,720768619200
095910,에스에너지,KOSDAQ,전기·전자,1399,-5,-0.36,27481645422
275630,에스에스알,KOSDAQ,IT 서비스,3120,-100,-3.11,18776125680
031330,에스에이엠티,KOSDAQ,유통,2815,20,0.72,281486113605
060540,에스에이티,KOSDAQ,의료·정밀기기,1532,3,0.20,40036224792
351320,에스에이티이엔지,KOSDAQ,기계·장비,2360,140,6.31,51957490960
056190,에스에프에이,KOSDAQ,기계·장비,19650,410,2.13,705607134000
246250,에스엘에스바이오,KOSDAQ,일반서비스,1622,16,1.00,24894790132
041510,에스엠,KOSDAQ,오락·문화,91200,-2200,-2.36,2129850782400
460870,에스엠씨지,KOSDAQ,비금속,3905,60,1.56,71864906025
007820,에스엠코어,KOSDAQ,기계·장비,4580,-30,-0.65,91755472680
464080,에스오에스랩,KOSDAQ,의료·정밀기기,11900,270,2.32,210413777000
109610,에스와이,KOSDAQ,금속,3925,45,1.16,191961545000
365330,에스와이스틸텍,KOSDAQ,금속,6090,-20,-0.33,186414900000
306040,에스제이그룹,KOSDAQ,섬유·의류,4645,85,1.86,45826771060
398120,에스지헬스케어,KOSDAQ,의료·정밀기기,3100,95,3.16,34331570000
457940,에스케이증권제10호스팩,KOSDAQ,금융,2080,0,0.00,6884800000
472230,에스케이증권제11호스팩,KOSDAQ,금융,2045,0,0.00,8496975000
473000,에스케이증권제12호스팩,KOSDAQ,금융,2070,0,0.00,6851700000
473950,에스케이증권제13호스팩,KOSDAQ,금융,2020,5,0.25,8928400000
435870,에스케이증권제8호스팩,KOSDAQ,금융,2110,0,0.00,7849200000
455910,에스케이증권제9호스팩,KOSDAQ,금융,2080,0,0.00,10441600000
475660,에스켐,KOSDAQ,화학,5660,150,2.72,44882866100
096630,에스코넥,KOSDAQ,전기·전자,614,4,0.66,48740312224
069510,에스텍,KOSDAQ,전기·전자,11350,-80,-0.70,123828500000
234300,에스트래픽,KOSDAQ,IT 서비스,3740,35,0.94,104008831520
039440,에스티아이,KOSDAQ,기계·장비,20900,1180,5.98,330847000000
098660,에스티오,KOSDAQ,섬유·의류,2420,15,0.62,30252361920
052020,에스티큐브,KOSDAQ,유통,7290,110,1.53,495598191390
237690,에스티팜,KOSDAQ,제약,75600,1200,1.61,1523558332800
050760,에스폴리텍,KOSDAQ,화학,1500,-22,-1.45,24502017000
288620,에스퓨얼셀,KOSDAQ,전기·전자,8500,-50,-0.58,59324186000
443670,에스피소프트,KOSDAQ,IT 서비스,7960,90,1.14,192643080320
317830,에스피시스템스,KOSDAQ,기계·장비,8880,290,3.38,95671503840
058610,에스피지,KOSDAQ,전기·전자,25950,1000,4.01,575502492000
043340,에쎈테크,KOSDAQ,기계·장비,554,7,1.28,52630000000
163280,에어레인,KOSDAQ,기계·장비,15000,460,3.16,122621835000
054630,에이디칩스,KOSDAQ,기타제조,1580,0,0.00,12594094680
200710,에이디테크놀로지,KOSDAQ,전기·전자,18000,840,4.90,241934796000
475580,에이럭스,KOSDAQ,기타제조,12910,110,0.86,175251959000
096690,에이루트,KOSDAQ,전기·전자,1190,-5,-0.42,39837854910
298380,에이비엘바이오,KOSDAQ,제약,37650,700,1.89,1817815116300
203400,에이비온,KOSDAQ,일반서비스,6190,-60,-0.96,177265598850
195990,에이비프로바이오,KOSDAQ,기계·장비,296,-2,-0.67,84268157416
003800,에이스침대,KOSDAQ,기타제조,25000,50,0.20,277250000000
088800,에이스테크,KOSDAQ,전기·전자,600,-60,-9.09,135911581800
241840,에이스토리,KOSDAQ,오락·문화,8200,220,2.76,78227950800
453860,에이에스텍,KOSDAQ,화학,21600,400,1.89,122195844000
312610,에이에프더블류,KOSDAQ,전기·전자,1218,-17,-1.38,24672889584
172670,에이엘티,KOSDAQ,전기·전자,11400,240,2.15,102146952600
445090,에이직랜드,KOSDAQ,전기·전자,33450,1000,3.08,363657027000
295310,에이치브이엠,KOSDAQ,금속,24000,200,0.84,285646344000
072990,에이치시티,KOSDAQ,일반서비스,9640,-10,-0.10,70249967240
044990,에이치엔에스하이텍,KOSDAQ,전기·전자,16230,-320,-1.93,130425318720
239610,에이치엘사이언스,KOSDAQ,음식료·담배,11230,0,0.00,60553451450
462020,에이치엠씨제6호스팩,KOSDAQ,금융,2015,0,0.00,8755175000
477340,에이치엠씨제7호스팩,KOSDAQ,금융,1989,-2,-0.10,14937390000
148930,에이치와이티씨,KOSDAQ,금속,3900,35,0.91,39683330700
376270,에이치이엠파마,KOSDAQ,일반서비스,21650,650,3.10,150728144350
044780,에이치케이,KOSDAQ,기계·장비,1073,9,0.85,19856709451
357230,에이치피오,KOSDAQ,음식료·담배,2570,0,0.00,108169981590
355690,에이텀,KOSDAQ,전기·전자,7310,-100,-1.35,39510403800
071670,에이테크솔루션,KOSDAQ,기계·장비,6160,30,0.49,61600000000
045660,에이텍,KOSDAQ,전기·전자,33150,1350,4.25,273819000000
224110,에이텍모빌리티,KOSDAQ,전기·전자,20100,960,5.02,107334000000
021080,에이티넘인베스트,KOSDAQ,금융,2095,5,0.24,100560000000
200470,에이팩트,KOSDAQ,전기·전자,2565,110,4.48,108658768545
262260,에이프로,KOSDAQ,전기·전자,5170,-130,-2.45,74800345840
397030,에이프릴바이오,KOSDAQ,일반서비스,16950,370,2.23,381139327200
230240,에치에프알,KOSDAQ,전기·전자,22450,-500,-2.18,298787050000
230360,에코마케팅,KOSDAQ,일반서비스,8980,0,0.00,282582900420
038870,에코바이오,KOSDAQ,일반서비스,3695,70,1.93,51785236555
097780,에코볼트,KOSDAQ,운송장비·부품,946,19,2.05,64072899748
448280,에코아이,KOSDAQ,일반서비스,20550,600,3.01,202973233650
101360,에코앤드림,KOSDAQ,화학,27750,50,0.18,493564663500
128540,에코캡,KOSDAQ,운송장비·부품,1682,122,7.82,44893353720
086520,에코프로,KOSDAQ,금융,59800,2400,4.18,7961672732000
247540,에코프로비엠,KOSDAQ,전기·전자,112500,-3100,-2.68,11002651200000
383310,에코프로에이치엔,KOSDAQ,화학,28200,350,1.26,591493082400
038110,에코플라스틱,KOSDAQ,운송장비·부품,2515,0,0.00,103540965550
073540,에프알텍,KOSDAQ,전기·전자,1481,-1,-0.07,16883400000
064850,에프앤가이드,KOSDAQ,IT 서비스,6960,40,0.58,79415910720
036810,에프에스티,KOSDAQ,전기·전자,21400,650,3.13,465595284600
173940,에프엔씨엔터,KOSDAQ,오락·문화,3170,-50,-1.55,48795201360
083500,에프엔에스테크,KOSDAQ,기계·장비,10380,280,2.77,89015994360
054940,엑사이엔씨,KOSDAQ,건설,746,3,0.40,24747466808
950130,엑세스바이오,KOSDAQ,제약,5110,10,0.20,192789221520
373110,엑셀세라퓨틱스,KOSDAQ,제약,4320,-15,-0.35,47254155840
205100,엑셈,KOSDAQ,IT 서비스,2025,36,1.81,145725947775
356680,엑스게이트,KOSDAQ,IT 서비스,9430,510,5.72,269165129560
070300,엑스큐어,KOSDAQ,IT 서비스,2580,-10,-0.39,25615586760
317770,엑스페릭스,KOSDAQ,전기·전자,4175,265,6.78,100837397250
373200,엑스플러스,KOSDAQ,기타제조,610,17,2.87,54736005770
069920,엑시온그룹,KOSDAQ,유통,636,-4,-0.63,22383457776
092870,엑시콘,KOSDAQ,기계·장비,12480,590,4.96,162873946560
317870,엔바이오니아,KOSDAQ,기타제조,17210,-190,-1.09,146401167500
067570,엔브이에이치코리아,KOSDAQ,운송장비·부품,2145,-5,-0.23,90454650000
236810,엔비티,KOSDAQ,일반서비스,2975,-25,-0.83,50501892350
333620,엔시스,KOSDAQ,전기·전자,8250,190,2.36,87089838000
101400,엔시트론,KOSDAQ,전기·전자,414,-15,-3.50,26790938982
078860,엔에스이엔엠,KOSDAQ,오락·문화,1730,-17,-0.97,91093617100
437780,엔에이치스팩24호,KOSDAQ,금융,2120,0,0.00,10663600000
438580,엔에이치스팩25호,KOSDAQ,금융,2130,0,0.00,6432600000
439410,엔에이치스팩26호,KOSDAQ,금융,2125,5,0.24,18700000000
440820,엔에이치스팩27호,KOSDAQ,금융,2110,5,0.24,16458000000
451700,엔에이치스팩29호,KOSDAQ,금융,2030,5,0.25,29130500000
466910,엔에이치스팩30호,KOSDAQ,금융,1994,-5,-0.25,18145400000
481890,엔에이치스팩31호,KOSDAQ,금융,2010,0,0.00,12753450000
265740,엔에프씨,KOSDAQ,화학,5160,110,2.18,46088088000
354200,엔젠바이오,KOSDAQ,일반서비스,1723,-12,-0.69,34147678682
455900,엔젤로보틱스,KOSDAQ,기계·장비,28850,1850,6.85,432494129350
419080,엔젯,KOSDAQ,기계·장비,9220,230,2.56,97413697940
208860,엔지스테크널러지,KOSDAQ,IT 서비스,2205,0,0.00,67316270805
183490,엔지켐생명과학,KOSDAQ,제약,1255,42,3.46,106757280310
182400,엔케이맥스,KOSDAQ,제약,2020,0,0.00,172748038620
348370,엔켐,KOSDAQ,화학,84000,-1100,-1.29,1780320864000
069410,엔텔스,KOSDAQ,IT 서비스,4015,15,0.38,41132968360
227950,엔투텍,KOSDAQ,기계·장비,371,-3,-0.80,38426521630
291230,엔피,KOSDAQ,일반서비스,1774,-5,-0.28,78225904850
198080,엔피디,KOSDAQ,전기·전자,2360,0,0.00,50823036600
048830,엔피케이,KOSDAQ,화학,1050,-6,-0.57,19660119150
096870,엘디티,KOSDAQ,전기·전자,2575,-45,-1.72,17196880000
290650,엘앤씨바이오,KOSDAQ,제약,22000,-250,-1.12,499067602000
156100,엘앤케이바이오,KOSDAQ,의료·정밀기기,6660,20,0.30,132778708380
073110,엘엠에스,KOSDAQ,전기·전자,6000,0,0.00,53374530000
083310,엘오티베큠,KOSDAQ,기계·장비,10040,690,7.38,178812731320
037950,엘컴텍,KOSDAQ,전기·전자,1024,7,0.69,86474259456
489500,엘케이켐,KOSDAQ,화학,32200,-1150,-3.45,202153403200
170920,엘티씨,KOSDAQ,화학,10220,280,2.82,101456106640
058630,엠게임,KOSDAQ,IT 서비스,4870,5,0.10,95178680990
226590,엠디바이스,KOSDAQ,전기·전자,12110,110,0.92,127975864240
058970,엠로,KOSDAQ,IT 서비스,53800,700,1.32,656972835800
019590,엠벤처투자,KOSDAQ,금융,921,0,0.00,104963185182
169330,엠브레인,KOSDAQ,일반서비스,2300,20,0.88,41990911400
373170,엠아이큐브솔루션,KOSDAQ,IT 서비스,7910,-50,-0.63,39850026300
179290,엠아이텍,KOSDAQ,의료·정밀기기,7700,30,0.39,249215720600
009780,엠에스씨,KOSDAQ,음식료·담배,6220,70,1.14,109472000000
123040,엠에스오토텍,KOSDAQ,운송장비·부품,2515,-15,-0.59,173968115695
432980,엠에프씨,KOSDAQ,제약,4215,-55,-1.29,36214192530
323230,엠에프엠코리아,KOSDAQ,섬유·의류,161,0,0.00,6967193212
413390,엠오티,KOSDAQ,기계·장비,10950,2080,23.45,126802971000
032790,엠젠솔루션,KOSDAQ,유통,1011,0,0.00,43865493453
033160,엠케이전자,KOSDAQ,전기·전자,8260,320,4.03,182267894060
347890,엠투아이,KOSDAQ,의료·정밀기기,5510,0,0.00,93191754040
033310,엠투엔,KOSDAQ,금속,1795,37,2.10,72414304645
259630,엠플러스,KOSDAQ,기계·장비,8210,300,3.79,100838520420
105550,엣지파운드리,KOSDAQ,전기·전자,4405,150,3.53,279870071580
060850,영림원소프트랩,KOSDAQ,IT 서비스,5350,0,0.00,43500850000
143540,영우디에스피,KOSDAQ,기계·장비,633,6,0.96,28231733535
036560,영풍정밀,KOSDAQ,기계·장비,12390,40,0.32,195142500000
265560,영화테크,KOSDAQ,운송장비·부품,7550,70,0.94,80710859000
036000,예림당,KOSDAQ,오락·문화,2700,-35,-1.28,62192547900
250930,예선테크,KOSDAQ,화학,415,-4,-0.95,13695182600
053280,예스24,KOSDAQ,유통,4230,60,1.44,105750000000
122640,예스티,KOSDAQ,기계·장비,12800,-170,-1.31,267905382400
900300,오가닉티코스메틱,KOSDAQ,금융,380,0,0.00,19380845120
045060,오공,KOSDAQ,화학,2575,25,0.98,43625583050
192410,오늘이엔엠,KOSDAQ,전기·전자,729,10,1.39,10377701370
080520,오디텍,KOSDAQ,전기·전자,3080,60,1.99,36179555720
039830,오로라,KOSDAQ,일반서비스,6820,-60,-0.87,73402909800
322310,오로스테크놀로지,KOSDAQ,기계·장비,24500,1800,7.93,229480279000
046120,오르비텍,KOSDAQ,일반서비스,2475,65,2.70,67937477850
475830,오름테라퓨틱,KOSDAQ,제약,30100,3050,11.28,629966451800
014940,오리엔탈정공,KOSDAQ,기계·장비,5200,10,0.19,236983037200
065500,오리엔트정공,KOSDAQ,운송장비·부품,8020,390,5.11,254578154240
010470,오리콤,KOSDAQ,일반서비스,7190,0,0.00,86100609500
417860,오브젠,KOSDAQ,IT 서비스,8270,-10,-0.12,36641177780
352910,오비고,KOSDAQ,IT 서비스,4960,20,0.40,62683497920
053980,오상자이엘,KOSDAQ,IT 서비스,3415,65,1.94,64826203945
036220,오상헬스케어,KOSDAQ,제약,13990,-110,-0.78,202706929840
052420,오성첨단소재,KOSDAQ,화학,1405,15,1.08,126857104370
052300,오션인더블유,KOSDAQ,유통,2405,-115,-4.56,40560668915
039200,오스코텍,KOSDAQ,제약,31700,-450,-1.40,1212467179200
226400,오스테오닉,KOSDAQ,의료·정밀기기,7240,40,0.56,149589991240
031510,오스템,KOSDAQ,운송장비·부품,1089,-1,-0.09,30492000000
368970,오에스피,KOSDAQ,음식료·담배,2485,0,0.00,23225207600
138080,오이솔루션,KOSDAQ,전기·전자,10160,160,1.60,107940805200
080580,오킨스전자,KOSDAQ,전기·전자,5810,40,0.69,104203355130
067170,오텍,KOSDAQ,운송장비·부품,2975,15,0.51,45790024875
353590,오토앤,KOSDAQ,유통,4065,70,1.75,52339192050
173130,오파스넷,KOSDAQ,IT 서비스,8250,120,1.48,107633402250
440320,오픈놀,KOSDAQ,IT 서비스,8160,290,3.68,80008800000
049480,오픈베이스,KOSDAQ,IT 서비스,2370,50,2.16,74471047710
394280,오픈엣지테크놀로지,KOSDAQ,IT 서비스,14090,750,5.62,308396382630
309930,오하임앤컴퍼니,KOSDAQ,유통,1900,-155,-7.54,40452881000
476060,온코닉테라퓨틱스,KOSDAQ,일반서비스,13890,450,3.35,151150424400
382150,온코크로스,KOSDAQ,일반서비스,10500,150,1.45,124760338500
244460,올리패스,KOSDAQ,제약,2200,155,7.58,10347108200
226950,올릭스,KOSDAQ,일반서비스,49700,4400,9.71,925812345500
057540,옴니시스템,KOSDAQ,의료·정밀기기,776,-8,-1.02,47684699480
131030,옵투스제약,KOSDAQ,제약,6660,80,1.22,107580058920
082210,옵트론텍,KOSDAQ,의료·정밀기기,1569,-18,-1.13,52078834806
109080,옵티시스,KOSDAQ,전기·전자,8740,-110,-1.24,49258640000
380540,옵티코어,KOSDAQ,전기·전자,1258,-186,-12.88,37613691768
153710,옵티팜,KOSDAQ,제약,5500,30,0.55,80684769000
432430,와이랩,KOSDAQ,오락·문화,5950,-10,-0.17,97819904000
338840,와이바이오로직스,KOSDAQ,일반서비스,7030,30,0.43,103921087480
122990,와이솔,KOSDAQ,전기·전자,6490,90,1.41,179588249170
232140,와이씨,KOSDAQ,기계·장비,10340,410,4.13,848348919000
112290,와이씨켐,KOSDAQ,화학,25300,550,2.22,255796788500
065530,와이어블,KOSDAQ,통신,1310,17,1.31,69246600000
067900,와이엔텍,KOSDAQ,일반서비스,6270,10,0.16,114111861930
007530,와이엠,KOSDAQ,금속,2220,120,5.71,49404392820
155650,와이엠씨,KOSDAQ,전기·전자,3450,10,0.29,67186535100
273640,와이엠텍,KOSDAQ,전기·전자,10810,360,3.44,118542460000
251370,와이엠티,KOSDAQ,화학,10790,-160,-1.46,176033066560
066430,와이오엠,KOSDAQ,유통,619,49,8.60,24236001644
209640,와이제이링크,KOSDAQ,기계·장비,8800,-140,-1.57,125149842400
096250,와이즈넛,KOSDAQ,IT 서비스,11400,140,1.24,148947976800
273060,와이즈버즈,KOSDAQ,일반서비스,756,-4,-0.53,38147443992
019210,와이지-원,KOSDAQ,금속,5320,180,3.50,178612717080
122870,와이지엔터테인먼트,KOSDAQ,오락·문화,61300,-500,-0.81,1145761303700
332570,와이팜,KOSDAQ,전기·전자,3960,60,1.54,174938227200
079000,와토스코리아,KOSDAQ,화학,5280,50,0.96,38016000000
403490,우듬지팜,KOSDAQ,음식료·담배,1474,-1,-0.07,66643171936
032820,우리기술,KOSDAQ,전기·전자,2010,21,1.06,331001638320
041190,우리기술투자,KOSDAQ,금융,6290,40,0.64,528360000000
115440,우리넷,KOSDAQ,전기·전자,7110,60,0.85,76747416120
046970,우리로,KOSDAQ,유통,1332,5,0.38,58374898668
082850,우리바이오,KOSDAQ,음식료·담배,2485,25,1.02,120414596330
